,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
390,0.43170154,0.50574386,0.44042596,-0.647015,0.0038593102,-0.013877091,-0.019162836
391,0.43170154,0.50574386,0.44042596,-0.647015,0.0038593102,-0.013877091,-0.019162836
392,2.5223908,0.54581,0.5373537,-0.81431156,0.07477308,0.065387234,-0.02460929
393,2.5223908,0.54581,0.5373537,-0.81431156,0.07477308,0.065387234,-0.02460929
394,2.5223908,0.54581,0.5373537,-0.81431156,0.07477308,0.065387234,-0.02460929
395,2.5223908,0.54581,0.5373537,-0.81431156,0.07477308,0.065387234,-0.02460929
396,0.050092936,0.4931802,-0.37001905,0.42007574,-0.5615945,-0.1374981,-0.014247911
397,0.050092936,0.4931802,-0.37001905,0.42007574,-0.5615945,-0.1374981,-0.014247911
398,0.050092936,0.4931802,-0.37001905,0.42007574,-0.5615945,-0.1374981,-0.014247911
399,0.050092936,0.4931802,-0.37001905,0.42007574,-0.5615945,-0.1374981,-0.014247911
400,0.050092936,0.4931802,-0.37001905,0.42007574,-0.5615945,-0.1374981,-0.014247911
401,0.050092936,0.4931802,-0.37001905,0.42007574,-0.5615945,-0.1374981,-0.014247911
402,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
403,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
404,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
405,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
406,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
407,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
408,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
409,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
410,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
411,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
412,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
413,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
414,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
415,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
416,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
417,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
418,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
419,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
420,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
421,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
422,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
423,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
424,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
425,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
426,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
427,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
428,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
429,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
430,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
431,2.4246273,1.1301056,-1.093164,0.026180115,0.31377956,0.040352393,-0.0448446
432,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
433,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
434,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
435,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
436,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
437,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
438,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
439,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
440,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
441,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
442,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
443,0.059096467,0.7299206,-0.70289457,0.33780098,-0.24335612,-0.10202686,-0.024035696
444,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
445,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
446,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
447,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
448,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
449,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
450,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
451,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
452,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
453,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
454,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
455,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
456,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
457,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
458,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
459,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
460,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
461,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
462,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
463,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
464,0.57276523,0.5031967,-0.3457871,0.37825155,-0.5438661,-0.117682,-0.015609509
465,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
466,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
467,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
468,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
469,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
470,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
471,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
472,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
473,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
474,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
475,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
476,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
477,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
478,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
479,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
480,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
481,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
482,2.6634548,0.54326284,-0.24885945,0.21095484,-0.47295249,-0.03841768,-0.021055965
483,-0.47257933,0.48316368,-0.39425114,0.4618999,-0.5793231,-0.15731418,-0.012886284
484,-0.47257933,0.48316368,-0.39425114,0.4618999,-0.5793231,-0.15731418,-0.012886284
485,-0.47257933,0.48316368,-0.39425114,0.4618999,-0.5793231,-0.15731418,-0.012886284
486,-0.47257933,0.48316368,-0.39425114,0.4618999,-0.5793231,-0.15731418,-0.012886284
487,-0.47257933,0.48316368,-0.39425114,0.4618999,-0.5793231,-0.15731418,-0.012886284
488,-0.47257933,0.48316368,-0.39425114,0.4618999,-0.5793231,-0.15731418,-0.012886284
489,-0.47257933,0.48316368,-0.39425114,0.4618999,-0.5793231,-0.15731418,-0.012886284
490,-0.47257933,0.48316368,-0.39425114,0.4618999,-0.5793231,-0.15731418,-0.012886284
491,-0.47257933,0.48316368,-0.39425114,0.4618999,-0.5793231,-0.15731418,-0.012886284
492,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
493,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
494,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
495,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
496,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
497,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
498,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
499,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
500,-0.99525166,0.47314718,-0.41848305,0.50372404,-0.59705156,-0.1771303,-0.011524676
501,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
502,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
503,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
504,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
505,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
506,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
507,-1.3747988,0.14090185,0.40082568,0.7750888,0.45787573,-0.14335221,-0.028116748
508,-1.3747988,0.14090185,0.40082568,0.7750888,0.45787573,-0.14335221,-0.028116748
509,-1.3747988,0.14090185,0.40082568,0.7750888,0.45787573,-0.14335221,-0.028116748
510,-1.3747988,0.14090185,0.40082568,0.7750888,0.45787573,-0.14335221,-0.028116748
511,-1.3747988,0.14090185,0.40082568,0.7750888,0.45787573,-0.14335221,-0.028116748
512,-1.3747988,0.14090185,0.40082568,0.7750888,0.45787573,-0.14335221,-0.028116748
513,-0.7811652,0.30013326,0.2200394,0.6766148,0.67671937,-0.098889574,-0.03576593
514,0.7778482,0.09344229,0.6256107,0.633417,0.41166613,-0.074912526,-0.030062966
515,-0.27650008,-0.1633312,0.9100222,0.79934007,0.057970736,-0.15001597,-0.017551979
516,-0.27650008,-0.1633312,0.9100222,0.79934007,0.057970736,-0.15001597,-0.017551979
517,1.5843657,0.7003184,-0.17023025,0.3649939,1.2338551,0.043489683,-0.056574844
518,1.5843657,0.7003184,-0.17023025,0.3649939,1.2338551,0.043489683,-0.056574844
519,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
520,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
521,0.5210138,0.20680425,0.44705704,0.6131918,0.56192124,-0.06708495,-0.034276057
522,0.5210138,0.20680425,0.44705704,0.6131918,0.56192124,-0.06708495,-0.034276057
523,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.1536826,-0.006274345
524,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.1536826,-0.006274345
525,1.5483513,-0.24664365,1.1612719,0.6940929,-0.039099053,-0.09839529,-0.017423728
526,1.5483513,-0.24664365,1.1612719,0.6940929,-0.039099053,-0.09839529,-0.017423728
527,1.5843657,0.7003184,-0.17023025,0.3649939,1.2338551,0.043489683,-0.056574844
528,1.5843657,0.7003184,-0.17023025,0.3649939,1.2338551,0.043489683,-0.056574844
529,2.6117032,0.24687037,0.5439848,0.4458951,0.6328349,0.012179362,-0.03972251
530,2.6117032,0.24687037,0.5439848,0.4458951,0.6328349,0.012179362,-0.03972251
531,2.6117032,0.24687037,0.5439848,0.4458951,0.6328349,0.012179362,-0.03972251
532,2.6117032,0.24687037,0.5439848,0.4458951,0.6328349,0.012179362,-0.03972251
533,0.0073449626,0.43352813,0.089949585,0.5727412,0.8624312,-0.051429793,-0.042702228
534,0.0073449626,0.43352813,0.089949585,0.5727412,0.8624312,-0.051429793,-0.042702228
535,-1.0470031,0.1767547,0.37436116,0.7386642,0.50873584,-0.12653321,-0.030191213
536,-1.0470031,0.1767547,0.37436116,0.7386642,0.50873584,-0.12653321,-0.030191213
537,-0.7811652,0.30013326,0.2200394,0.6766148,0.67671937,-0.098889574,-0.03576593
538,-0.7811652,0.30013326,0.2200394,0.6766148,0.67671937,-0.098889574,-0.03576593
539,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
540,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
541,0.0073449626,0.43352813,0.089949585,0.5727412,0.8624312,-0.051429793,-0.042702228
542,-0.27650008,-0.1633312,0.9100222,0.79934007,0.057970736,-0.15001597,-0.017551979
543,-0.27650008,-0.1633312,0.9100222,0.79934007,0.057970736,-0.15001597,-0.017551979
544,0.5210138,0.20680425,0.44705704,0.6131918,0.56192124,-0.06708495,-0.034276057
545,0.5210138,0.20680425,0.44705704,0.6131918,0.56192124,-0.06708495,-0.034276057
546,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
547,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
548,1.5843657,0.7003184,-0.17023025,0.3649939,1.2338551,0.043489683,-0.056574844
549,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.1536826,-0.006274345
550,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.1536826,-0.006274345
551,1.5483513,-0.24664365,1.1612719,0.6940929,-0.039099053,-0.09839529,-0.017423728
552,1.5483513,-0.24664365,1.1612719,0.6940929,-0.039099053,-0.09839529,-0.017423728
553,-1.0470031,0.1767547,0.37436116,0.7386642,0.50873584,-0.12653321,-0.030191213
554,-1.0470031,0.1767547,0.37436116,0.7386642,0.50873584,-0.12653321,-0.030191213
555,-0.7811652,0.30013326,0.2200394,0.6766148,0.67671937,-0.098889574,-0.03576593
556,-0.7811652,0.30013326,0.2200394,0.6766148,0.67671937,-0.098889574,-0.03576593
557,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
558,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
559,0.0073449626,0.43352813,0.089949585,0.5727412,0.8624312,-0.051429793,-0.042702228
560,-0.27650008,-0.1633312,0.9100222,0.79934007,0.057970736,-0.15001597,-0.017551979
561,-0.27650008,-0.1633312,0.9100222,0.79934007,0.057970736,-0.15001597,-0.017551979
562,0.5210138,0.20680425,0.44705704,0.6131918,0.56192124,-0.06708495,-0.034276057
563,0.5210138,0.20680425,0.44705704,0.6131918,0.56192124,-0.06708495,-0.034276057
564,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
565,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
566,1.5843657,0.7003184,-0.17023025,0.3649939,1.2338551,0.043489683,-0.056574844
567,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.1536826,-0.006274345
568,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.1536826,-0.006274345
569,1.5483513,-0.24664365,1.1612719,0.6940929,-0.039099053,-0.09839529,-0.017423728
570,1.5483513,-0.24664365,1.1612719,0.6940929,-0.039099053,-0.09839529,-0.017423728
571,-1.0470031,0.1767547,0.37436116,0.7386642,0.50873584,-0.12653321,-0.030191213
572,-1.0470031,0.1767547,0.37436116,0.7386642,0.50873584,-0.12653321,-0.030191213
573,-0.7811652,0.30013326,0.2200394,0.6766148,0.67671937,-0.098889574,-0.03576593
574,-0.7811652,0.30013326,0.2200394,0.6766148,0.67671937,-0.098889574,-0.03576593
575,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
576,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671714,-0.031552836
577,0.0073449626,0.43352813,0.089949585,0.5727412,0.8624312,-0.051429793,-0.04270222
578,-0.27650008,-0.16333121,0.9100222,0.79934007,0.057970755,-0.15001597,-0.017551977
579,-0.27650008,-0.16333121,0.9100222,0.79934007,0.057970755,-0.15001595,-0.017551973
580,0.5210138,0.20680428,0.44705704,0.6131918,0.56192124,-0.06708495,-0.03427606
581,0.5210138,0.20680426,0.44705704,0.6131918,0.56192124,-0.06708494,-0.03427605
582,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
583,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
584,1.5843657,0.7003184,-0.17023024,0.3649939,1.2338551,0.043489683,-0.056574844
585,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.15368257,-0.006274344
586,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.15368257,-0.006274344
587,1.5483514,-0.24664359,1.1612718,0.6940928,-0.039098997,-0.098395266,-0.017423728
588,1.5483514,-0.24664359,1.1612718,0.6940928,-0.039098997,-0.098395266,-0.017423728
